"","comuna","Severe","n","n_psu_comuna","n_strata_comuna","deg_free","se.m","se.s","deff","se.tot","var.tot","cv","CI_L","CI_U","promhupm","rho","coterho","calidad2","calidadf","incdf14","excn50","excrho","excdf2"
"162",8306,0.0341786102298822,98,18,2,16,0.0100847445898792,0.016345479946319,1.23814509574888,0.0192061653673662,0.000368876788118616,0.561935234878986,0.00268049902740172,0.0656767214323628,5.44444444444444,0.0535826465434974,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"163",8307,0.0625093909466866,55,6,2,4,0.0258891362283487,0.0236633341759745,0.933771183696523,0.0350742178668868,0.00123020075897384,0.56110317722982,0.00498767364499227,0.120031108248381,9.16666666666667,-0.00810965097593601,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"164",8308,0.0032334279372991,52,6,2,4,0.00984179614255292,0.00268589714867061,2.60982514336148,0.0102017152873821,0.000104074994804806,3.15507736223238,-0.0134973851340076,0.0199642410086058,8.66666666666667,0.209977192612367,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"165",8309,0.0461574115584095,46,6,2,4,0.0234188791407125,0.0332434520036899,2.38479168886166,0.0406641242538055,0.00165357100132893,0.880987968797762,-0.0205317522178316,0.112846575334651,7.66666666666667,0.207718753329249,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"166",8310,0.0329786053543351,60,6,2,4,0.0189477563421456,0.0112640720961273,0.697585631965106,0.0220430667237586,0.000485896790588073,0.668405061006043,-0.00317202407262896,0.0691292347812992,10,-0.0336015964483215,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"167",8311,0.0445353979249196,58,10,2,8,0.0203707849696614,0.0236816592248101,1.1614993849243,0.0312376353765808,0.000975789863920215,0.70141139031121,-0.00669432409267297,0.0957651199425122,5.8,0.0336457051925622,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"168",8312,0.0345265219350883,57,13,2,11,0.021162464896278,0.00742715579353594,0.200840412589153,0.0224279415833833,0.000503012563667653,0.64958589299985,-0.00225530226166024,0.0713083461318369,4.38461538461539,-0.236115332644114,-0.0833333333333333,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"169",8313,0.0533226435921724,80,15,2,13,0.0170852772349859,0.0185288337643928,0.93954290112046,0.0252036580453082,0.000635224378864831,0.472663325510891,0.0119886443978669,0.094656642786478,5.33333333333333,-0.0139516382029708,-0.0714285714285714,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"170",8314,0.0918940962354642,48,6,2,4,0.0338818314289257,0.0507914672586499,2.25947536112758,0.0610553162899402,0.00372775164726464,0.664409562650201,-0.0082366224800378,0.192024814950966,8,0.179925051589654,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"171",9101,0.0303934906052134,1117,242,2,240,0.00334182857399802,0.00379311393084353,1.02420829725814,0.00505524791779285,2.55555315103489e-05,0.166326664595929,0.0221028840200331,0.0386840971903937,4.61570247933884,0.00669532335596561,-0.00414937759336098,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"172",9102,0.0458020331046203,103,14,2,12,0.0149594813831638,0.00773235062621071,0.294880775142241,0.0168396950524612,0.000283575329459885,0.367662610391032,0.018184933218584,0.0734191329906566,7.35714285714286,-0.110917630876501,-0.0769230769230769,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"173",9103,0.0527205813256884,84,13,2,11,0.0169941353302691,0.0240648359944272,1.67473639388807,0.0294604305308354,0.000867916967062179,0.55880321859199,0.00440547525511831,0.101035687396258,6.46153846153846,0.123543283387956,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"174",9104,0.0601563208156748,55,6,2,4,0.0274959297889638,0.0567297435904569,5.57907369079975,0.0630419698518266,0.00397428996279861,1.04796917426173,-0.0432325097413207,0.16354515137267,9.16666666666667,0.560702900914255,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"175",9105,0.0277294676014155,116,17,2,15,0.0117372701043407,0.00653147157533865,0.429980688207503,0.0134321863611888,0.000180423630441707,0.484401163205281,0.00570068196906584,0.0497582532337652,6.82352941176471,-0.0978821040451762,-0.0625,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"176",9106,0.0398895798959701,77,6,2,4,0.0163270511986154,0.00621741527396574,0.138061599679449,0.017470800025504,0.00030522885353115,0.437979042924665,0.0112374678541436,0.0685416919377966,12.8333333333333,-0.0728398648158212,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"177",9107,0.0196786648915857,69,12,2,10,0.0119572852211691,0.0120786606604176,1.02899018289772,0.0169961970219785,0.00028887071320991,0.863686490705262,-0.00819509822445904,0.0475524280076303,5.75,0.00610319639952031,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"178",9108,0.0561877342007818,133,26,2,24,0.0147382735589263,0.010902710566726,0.653601372979666,0.0183326431591176,0.000336085805199543,0.326274825277837,0.0261221994198289,0.0862532689817348,5.11538461538461,-0.0841716289955952,-0.04,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"179",9109,0.0542060675435333,116,22,2,20,0.0150080663542902,0.0137426210583271,0.809731629988256,0.0203494886728771,0.000414101689247554,0.375409794420787,0.0208329061200148,0.0875792289670518,5.27272727272727,-0.0445308951091315,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"180",9110,0.036498098903538,55,6,2,4,0.0145430696441783,0.0196137211800897,0.934034419099654,0.0244171852023471,0.000596198933205721,0.668998822839517,-0.00354608482831137,0.0765422826353873,9.16666666666667,-0.00807741806943015,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"181",9111,0.055971399385471,116,18,2,16,0.0147655707967176,0.0152215450392482,0.937880403674162,0.0212065441393628,0.000449717514334742,0.378881792704786,0.021192666996916,0.0907501317740259,6.44444444444444,-0.0114097217741335,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"182",9112,0.045369435550424,244,39,2,37,0.00869383953580551,0.0120485979294392,1.50324792586236,0.0148577103868537,0.00022075155793962,0.327482813189084,0.021002790515984,0.0697360805848641,6.25641025641026,0.0957398493104009,-0.0263157894736843,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"183",9113,0.0388785451844159,52,6,2,4,0.0193906767096386,0.0199027900386134,0.992038984446839,0.0277870364482945,0.000772119394578849,0.714713894681242,-0.00669219459078716,0.0844492849596189,8.66666666666667,-0.00103839333302104,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"184",9114,0.0382751663221142,99,19,2,17,0.0144081817994858,0.012077310495342,0.874731204318057,0.0188004556212856,0.000353457131567931,0.491192003270887,0.00744241910320575,0.0691079135410227,5.21052631578947,-0.0297513389744615,-0.0555555555555556,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"185",9115,0.0395914205483465,104,20,2,18,0.0132928947411998,0.00963011417197961,0.469449396496228,0.0164146321788208,0.000269440149565979,0.414600738025459,0.0126714237750804,0.0665114173216125,5.2,-0.126321572262803,-0.0526315789473684,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"186",9116,0.054680729659043,78,7,2,5,0.016465544883392,0.0218133179199829,1.25381039831337,0.0273301117265415,0.000746935006985242,0.499812491474713,0.0098593464275149,0.0995021128905711,11.1428571428571,0.0250235603970932,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"187",9117,0.0837422285044039,93,6,2,4,0.0185867853677195,0.016416653142018,0.586288107130425,0.024798691310047,0.000614975090691,0.296131256033422,0.0430723747559268,0.124412082252881,15.5,-0.0285318546806604,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"188",9118,0.0465211499575844,61,6,2,4,0.0189795235446477,0.027389774782535,2.07104108169117,0.0333229962131233,0.00111042207661983,0.716297775173346,-0.00812856383193777,0.101170863747107,10.1666666666667,0.1168408452754,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"189",9119,0.0524755292157698,82,7,2,5,0.0151339503020119,0.028464325570793,2.1695787258779,0.0322374670522339,0.00103925428194387,0.614333338491535,-0.000393916749893891,0.105344975181433,11.7142857142857,0.109160681081938,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"190",9120,0.0404212745411496,178,35,2,33,0.0114592837207658,0.00756392473553005,0.560468008940576,0.0137305550069097,0.000188528140797772,0.339686344945202,0.0179031643298178,0.0629393847524814,5.08571428571429,-0.107577760049509,-0.0294117647058822,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"191",9121,0.0560812963222898,59,6,2,4,0.017851983791643,0.0171645171919468,0.520516079674233,0.0247651766747124,0.000613313975729721,0.441594226574063,0.0154664065757614,0.0966961860688182,9.83333333333333,-0.0542811985274453,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"192",9201,0.0328851857895784,184,44,2,42,0.00958662992899301,0.00890846492253844,0.957530762336803,0.0130867956609539,0.000171264220671562,0.397954134870701,0.0114228409056139,0.0543475306735428,4.18181818181818,-0.0133474746941476,-0.0232558139534884,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"193",9202,0.0244945839358563,87,19,2,17,0.00937064229528229,0.0108411028439342,0.748545211160313,0.0143296353023687,0.000205338447898891,0.585012398654884,0.000993982039971641,0.0479951858317409,4.57894736842105,-0.070259426293442,-0.0555555555555556,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"194",9203,0.0197212975591254,86,18,2,16,0.0104993660799887,0.0156950288507342,2.47080516464204,0.0188830775750934,0.000356570618706996,0.957496712296998,-0.0112469496640278,0.0506895447822786,4.77777777777778,0.389330778875833,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"195",9204,0.0459628689336496,46,6,2,4,0.017691609622715,0.0323772375320024,1.66483873506781,0.0368955086866443,0.00136127856124625,0.802724232464805,-0.0145457653124471,0.106471503179746,7.66666666666667,0.0997258102601712,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"196",9205,0.0283149941847848,48,6,2,4,0.0150723795033632,0.0164074766370317,0.891074378262785,0.022279630012371,0.000496381913488144,0.786849181990759,-0.00822359903550368,0.0648535874050733,8,-0.0155608031053164,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"197",9206,0.0684751409581307,55,6,2,4,0.0227774436641687,0.0208218102591834,0.71234696784284,0.0308603260245872,0.000952359722343812,0.450679262470694,0.0178642062778078,0.119086075638454,9.16666666666667,-0.0352228202641421,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"198",9207,0.104108759084972,65,6,2,4,0.027516555239806,0.0285938305386145,1.08065725808275,0.0396833460929934,0.0015747679571363,0.381172020892157,0.0390280714924627,0.169189446677481,10.8333333333333,0.00820243302536473,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"199",9208,0.062706115228671,69,13,2,11,0.0195724570088549,0.0164189622991203,0.589525522046554,0.0255472776699085,0.000652663396343408,0.407412858805637,0.020808579850021,0.104603650607321,5.30769230769231,-0.0952887180963357,-0.0833333333333333,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"200",9209,0.0638126300975731,54,11,2,9,0.0233162712050152,0.0297993357271118,1.31616441712043,0.0378371366871615,0.00143164891268294,0.592941187807279,0.00175972593062827,0.125865534264518,4.90909090909091,0.0808792694959247,-0.1,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"201",9210,0.0710062760067811,76,20,2,18,0.0190026576520201,0.0222446402926535,0.892988455378005,0.0292561962597571,0.000855925019589424,0.412022681726938,0.0230261141407795,0.118986437872783,3.8,-0.0382184087935697,-0.0526315789473684,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"202",9211,0.0321914383256927,154,31,2,29,0.00949976246484139,0.00857154398871032,0.702965674171595,0.0127951886753891,0.000163716853238805,0.397471791907384,0.0112073288980546,0.0531755477533308,4.96774193548387,-0.0748623097616305,-0.0333333333333334,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"203",10101,0.0390711621489125,879,171,2,169,0.0047096909132986,0.00527234118013199,1.33192873295608,0.00706956646609416,4.9978770018523e-05,0.180940777731407,0.0274770731445181,0.0506652511533069,5.14035087719298,0.0801692278749853,-0.00588235294117645,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"204",10102,0.0415572415271068,130,16,2,14,0.0116139926393849,0.0135498249214742,0.996772618556914,0.0178460802539462,0.000318482580430288,0.429433706332641,0.012289669910635,0.0708248131435786,8.125,-0.000452965816573534,-0.0666666666666667,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"205",10104,0.0199508844665365,68,12,2,10,0.0110029011823547,0.013748493212563,1.21597699480621,0.0176092276958575,0.000310084900044554,0.882628924316279,-0.00892824895466975,0.0488300178877427,5.66666666666667,0.0462807846013316,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"206",10105,0.0441912116289989,86,14,2,12,0.0159870656519402,0.0180597991427047,1.22911628717514,0.0241193410613616,0.000581742613234282,0.545794970815738,0.00463549228836592,0.0837469309696319,6.14285714285714,0.0445503891729434,-0.0769230769230769,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"207",10106,0.0317143332690414,78,10,2,8,0.014937496993014,0.0210153972003477,2.52271852621792,0.0257832452554888,0.000664775735904684,0.812983991710071,-0.0105701889499602,0.073998855488043,7.8,0.223929195032047,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"208",10107,0.00327333641781389,53,16,2,14,0.00827888148166109,0.00186277627758229,1.20738221283216,0.00848585965284098,7.20098140477144e-05,2.59241903968682,-0.0106434734128453,0.0171901462484731,3.3125,0.0896787947382325,-0.0666666666666667,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"209",10108,0.0303024525840095,83,7,2,5,0.0135467061035779,0.0200543012432875,2.14466463732651,0.0242009967690018,0.000585688244613236,0.798648119385974,-0.00938718211715349,0.0699920872851724,11.8571428571429,0.105429637648495,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"210",10109,0.0351464712482528,161,29,2,27,0.00863694561342027,0.0121631242848736,1.15775361768702,0.0149177217395439,0.000222538421898461,0.424444366951505,0.0106814075954008,0.0596115349011048,5.55172413793103,0.0346579917645724,-0.0357142857142858,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"211",10201,0.0179596540795777,194,28,2,26,0.00589958033834729,0.00860164525051956,1.98768166724518,0.0104304050345324,0.0001087933491844,0.580768704581737,0.000853789822944477,0.0350655183362109,6.92857142857143,0.166596907728102,-0.037037037037037,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"212",10202,0.031980828838207,152,31,2,29,0.010911908837454,0.00856135640851074,0.847079391089924,0.0138696278980532,0.000192366578030454,0.433685692394668,0.0092346390853998,0.0547270185910141,4.90322580645161,-0.0391780072414245,-0.0333333333333334,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"213",10203,0.020201017682871,75,6,2,4,0.00988614286643752,0.0143082408754453,1.46454978867109,0.017391422533116,0.000302461577725376,0.860918138191754,-0.00832091527143927,0.0487229506371813,12.5,0.0403956337974863,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"214",10204,0.0474460990562402,12,3,1,2,0.0313231598648133,0.0563979049438969,1.14768295329271,0.0645125106159842,0.00416186402597748,1.35970104812019,-0.058354418353974,0.153246616466454,4,0.0492276510975698,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"215",10205,0.0300695508907957,71,6,2,4,0.0163926040341952,0.00774597089291041,0.321923733980108,0.018130568995366,0.000328717532095728,0.602954432582357,0.000335417738395433,0.059803684043196,11.8333333333333,-0.0625916553249131,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"216",10206,0.0535094373312697,20,3,1,2,0.0333662230956059,0.0339661787204884,0.813134402524159,0.0476130879122317,0.00226700614053791,0.889807299177255,-0.0245760268447903,0.13159490150733,6.66666666666667,-0.0329762819075013,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"217",10207,0.0741581330192082,49,6,2,4,0.0248157521797206,0.0344683226384051,1.79846873732635,0.0424721888033864,0.0018038868217505,0.57272462337186,0.00450374338165463,0.143812522656762,8.16666666666667,0.11141424241763,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"218",10208,0.0389990876480127,67,13,2,11,0.0146201965207098,0.0127100426106815,0.522132663733495,0.01937254060441,0.000375295329469516,0.496743431006834,0.00722812105678021,0.0707700542392452,5.15384615384615,-0.115042136508603,-0.0833333333333333,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"219",10209,0.0268779095819115,66,6,2,4,0.0163055930981401,0.0161625627053181,1.13029140044015,0.0229586759088031,0.000527100799485454,0.854183835942879,-0.0107743189085255,0.0645301380723485,11,0.0130291400440153,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"220",10210,0.0306247294235764,67,6,2,4,0.0184780318129108,0.011643442747985,0.788067321993437,0.0218404995067546,0.00047700741870455,0.713165468490335,-0.00519368976750119,0.066443148614654,11.1666666666667,-0.0208458371809734,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"221",10301,0.0323910168463266,818,163,2,161,0.00418366945338655,0.00473667112618846,1.13272926977326,0.00631974235652587,3.99391434528671e-05,0.195107871620973,0.0220266393816242,0.0427553943110291,5.01840490797546,0.0330303373634208,-0.00617283950617287,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"222",10302,0.0214941747849231,76,6,2,4,0.0131430545175824,0.0199692727160973,2.70983575716138,0.0239063116114137,0.000571511734862012,1.11222281621077,-0.0177121762577953,0.0607005258276415,12.6666666666667,0.146557350613833,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"223",10303,0.0232183682128537,98,16,2,14,0.0101728362349815,0.0188007004934689,2.66826911538403,0.0213764575201055,0.000456952936108874,0.920670105846263,-0.0118390221201193,0.0582757585458266,6.125,0.325515924952982,-0.0666666666666667,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"224",10304,0.036165417854658,77,6,2,4,0.0133207776441423,0.0147678616573307,0.835230542768652,0.0198880078181486,0.000395532854974741,0.549917821994336,0.0035490850328943,0.0687817506764218,12.8333333333333,-0.0139241794843393,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"225",10305,0.0284855322052169,77,12,2,10,0.0122359445107964,0.0132590432828833,0.886123011074812,0.0180421885271345,0.000325520566848662,0.633380777201353,-0.00110365697928359,0.0580747213897174,6.41666666666667,-0.0210234441092655,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"226",10306,0.0343807708799502,62,6,2,4,0.0134064258505276,0.0200894300145307,1.27184711715834,0.0241519658080749,0.00058331745239442,0.702484708455434,-0.00522845304529263,0.0739899948051931,10.3333333333333,0.0291264768383937,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"227",10307,0.0135443854147455,78,6,2,4,0.00799451988072213,0.00974429657782977,1.33121201164324,0.0126041129763251,0.000158863663919966,0.93057843455955,-0.00712635986642762,0.0342151306959186,13,0.0276010009702701,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"228",11101,0.0304814694678129,997,221,2,219,0.00351685562854586,0.00485416328437326,1.48330932651816,0.00599426181471848,3.59311747033921e-05,0.196652652230174,0.0206508800916746,0.0403120588439512,4.51131221719457,0.137643506650147,-0.00454545454545463,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"229",11201,0.0465374659193879,395,87,2,85,0.00746681342131761,0.0118427047262799,2.34404000968942,0.0140001056389808,0.000196002957902622,0.300835152116614,0.0235772926714594,0.0694976391673165,4.54022988505747,0.379647665074609,-0.0116279069767442,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"230",11202,0.0197063309143546,86,7,2,5,0.0135719930407376,0.0077011740135688,0.666427594944042,0.0156047132714798,0.000243507076285098,0.791862946953404,-0.00588539885087226,0.0452980606795815,12.2857142857143,-0.0295570485492621,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"231",11301,0.0073091549693217,78,7,2,5,0.00906377760871107,0.00676949904676691,1.4496150879209,0.0113127442242963,0.00012797818188435,1.54774994808274,-0.0112437455585243,0.0258620554971677,11.1428571428571,0.0443282481048771,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"232",11401,0.0652311704165947,73,7,2,5,0.018638924685124,0.0207337060474275,0.805228298841933,0.027880030126936,0.000777296079878859,0.427403493588755,0.0195079210084197,0.11095441982477,10.4285714285714,-0.0206576046682799,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"233",11402,0.0146830229717177,66,5,1,4,0.0130607605525234,0.00731739691266554,0.716836387485047,0.0149708972272152,0.000224127763787839,1.01960592556805,-0.00986924848091512,0.0392352944243506,13.2,-0.0232101321733568,-0.25,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"234",12101,0.0207170344504909,1594,391,2,389,0.00239941267338345,0.00254269046179423,1.01811251849724,0.00349606292301676,1.22224559616925e-05,0.168753058328477,0.0149834912567434,0.0264505776442384,4.076726342711,0.00588694491473016,-0.00256410256410255,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"235",12301,0.0455745342572036,53,7,2,5,0.0181629273600917,0.0172403683734594,0.647414383990142,0.025042408668907,0.000627122231940548,0.549482492296643,0.00450498404019616,0.0866440844742111,7.57142857142857,-0.0536543328710654,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"236",12401,0.0132546951891189,214,65,2,63,0.00585637235280314,0.00451385056783572,0.847762590154794,0.0073940478821433,5.46719440834278e-05,0.557843675516073,0.00112845666240389,0.0253809337158339,3.29230769230769,-0.0664122928854927,-0.015625,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"237",13101,0.0348787082014835,1391,149,1,148,0.00336368892022767,0.0041472768521481,1.33327805971413,0.00533987906608622,2.85143084404258e-05,0.153098533215146,0.0261213065331021,0.0436361098698649,9.33557046979866,0.0399826335727897,-0.0067567567567568,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"238",13102,0.0330074812211332,138,22,1,21,0.00964690501926078,0.011782682554292,1.06188404699067,0.015228078822552,0.000231894384625856,0.461352343746912,0.00803343195214793,0.0579815304901184,6.27272727272727,0.0117366296016781,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"239",13103,0.0512780651889858,205,36,1,35,0.0102061707166078,0.0126737442308911,1.23775814409735,0.0162723604165649,0.000264789713526588,0.317335694250416,0.0245913941058194,0.0779647362721522,5.69444444444444,0.0506467052515056,-0.0285714285714285,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"240",13104,0.0274920473486826,195,38,1,37,0.00884837914994487,0.009113894746886,1.26559596797392,0.0127026332324639,0.000161356891038495,0.462047554020111,0.00665972884744187,0.0483243658499233,5.13157894736842,0.064284374414069,-0.027027027027027,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"241",13105,0.0599183013265194,258,44,1,43,0.0102482361406048,0.0107950546062302,1.04953190692385,0.0148848764840387,0.000221559547945089,0.248419533840336,0.0355071038926959,0.0843294987603429,5.86363636363636,0.0101841303955581,-0.0232558139534884,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"242",13106,0.0336390327364174,234,43,1,42,0.00862529358058547,0.00937816366877176,1.29274569067719,0.0127414929717659,0.00016234564314956,0.378771086303323,0.0127429842627214,0.0545350812101135,5.44186046511628,0.0659060979011475,-0.0238095238095237,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
