"","comuna","Severe","n","n_psu_comuna","n_strata_comuna","deg_free","se.m","se.s","deff","se.tot","var.tot","cv","CI_L","CI_U","promhupm","rho","coterho","calidad2","calidadf","incdf14","excn50","excrho","excdf2"
"243",13107,0.0133494842465298,116,22,1,21,0.00509651172077517,0.00883638044329526,0.992492129867131,0.0102007867862557,0.00010405605105865,0.764133400053072,-0.0033798060829296,0.0300787745759892,5.27272727272727,-0.00175716109492677,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"244",13108,0.0606818251428722,198,24,1,23,0.011996074214959,0.0142226714856503,1.35227420982168,0.018606186625946,0.000346190180759533,0.306618770647368,0.0301676790763207,0.0911959712094237,8.25,0.0485895461823001,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"245",13109,0.0292381233288779,180,27,1,26,0.00839437563919908,0.00812802091524118,0.75396623591275,0.0116846166548405,0.000136530266370577,0.399636342025409,0.0100753520149394,0.0484008946428164,6.66666666666667,-0.0434177230742206,-0.0384615384615385,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"246",13110,0.0274676404258836,723,119,1,118,0.00399999934446312,0.00448410543381893,0.998570116615709,0.0060089263847471,3.61071962973098e-05,0.218763835974957,0.0176130011548983,0.0373222796968688,6.07563025210084,-0.000281715434984432,-0.00847457627118642,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"247",13111,0.0485839083324749,169,31,1,30,0.0109853806525109,0.0125221899675177,1.01222572565522,0.0166578458890446,0.000277483829663161,0.342867555550487,0.0212650410744417,0.0759027755905081,5.45161290322581,0.00274635866167927,-0.0333333333333334,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"248",13112,0.0629970111292866,252,45,1,44,0.010326046795486,0.0110963787419086,0.96126846325851,0.0151577327990187,0.000229756863606446,0.240610348448293,0.038138329338896,0.0878556929196773,5.6,-0.00841989929162831,-0.0227272727272727,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"249",13113,0.00872322395170984,160,32,1,31,0.00419352512359767,0.00561168648470041,0.938917487946844,0.00700547487075745,4.90766781648141e-05,0.803083230413258,-0.00276575483633237,0.0202122027397521,5,-0.015270628013289,-0.032258064516129,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"250",13114,0.00783374370605487,924,142,1,141,0.00193267750517087,0.00224975357513441,1.20883501053826,0.00296591191504797,8.79663348782353e-06,0.378607218507232,0.0029696481653762,0.0126978392467335,6.50704225352113,0.037921446926384,-0.00709219858156018,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"251",13115,0.0111197464507537,251,44,1,43,0.00384368886412659,0.00468385518336503,0.863594555188722,0.00605907942371993,3.67124434629462e-05,0.544893667364984,0.00118285619585299,0.0210566367056543,5.70454545454545,-0.0289943940661654,-0.0232558139534884,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"252",13116,0.0314782099349268,133,22,1,21,0.0109203058959059,0.0116791055638774,1.14847222629565,0.0159892022200093,0.00025565458763235,0.507945091320723,0.00525591829411157,0.0577005015757421,6.04545454545455,0.0294269277342735,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"253",13117,0.075786481710163,126,24,1,23,0.0172102576537949,0.0171509415960578,1.0803199377803,0.0242970732011366,0.000590347766141392,0.32059903894283,0.035939281660299,0.115633681760027,5.25,0.0188988088894824,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"254",13118,0.0370016057129372,216,37,1,36,0.00784496686325899,0.00929025653797704,0.861599108126015,0.0121594560580257,0.000147852371627057,0.328619686193084,0.0170600977777751,0.0569431136480993,5.83783783783784,-0.0286080055828908,-0.0277777777777777,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"255",13119,0.0314448143014327,1044,179,1,178,0.00377933320602834,0.00452967445195736,1.37288925092409,0.00589926352377173,3.48013101229037e-05,0.187606880651954,0.0217700221224471,0.0411196064804184,5.83240223463687,0.07716436522013,-0.00561797752808979,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"256",13120,0.0107781017139712,676,88,1,87,0.00267336971497258,0.00309436791939806,1.08307686156677,0.00408925646707717,1.67220184535324e-05,0.37940414514519,0.0040717211079647,0.0174844823199778,7.68181818181818,0.0124332717991088,-0.0114942528735633,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"257",13121,0.0419733864101014,140,29,1,28,0.0117008612413322,0.0148245943831331,1.40756112523661,0.0188859406017633,0.000356678752413332,0.449950366578432,0.0110004438232096,0.0729463289969933,4.82758620689655,0.106479933620375,-0.0357142857142858,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"258",13122,0.0314606849403478,328,60,1,59,0.00603377770934492,0.00811017225762557,1.1886261893548,0.0101084799794107,0.000102181367494147,0.321305146362111,0.0148827777741142,0.0480385921065814,5.46666666666667,0.0422297438854029,-0.0169491525423728,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"259",13123,0.00824056448311533,454,85,1,84,0.00263319931189891,0.00381385725094596,1.28931480041503,0.00463457071871581,2.1479245746778e-05,0.562409374771826,0.000639868504421409,0.0158412604618093,5.34117647058823,0.0666443307189093,-0.0119047619047619,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"260",13124,0.0223339761033901,258,56,1,55,0.0062503629212749,0.00623528604750609,0.874503901148038,0.00882869349008517,7.79458287418722e-05,0.395303256760674,0.0078549187796504,0.0368130334271298,4.60714285714286,-0.034790997701534,-0.0181818181818181,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"261",13125,0.0464860889497566,275,46,1,45,0.00856746339407628,0.0113545661271139,1.46245859417543,0.0142241906955664,0.000202327600943838,0.3059881142279,0.0231584162090277,0.0698137616904855,5.97826086956522,0.0928956128037985,-0.0222222222222221,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"262",13126,0.0418348540762516,193,29,1,28,0.0100940964096633,0.0104461479977484,0.946504719244391,0.0145262793005793,0.00021101279031844,0.347229113650129,0.0180117560233015,0.0656579521292018,6.6551724137931,-0.00945953135312597,-0.0357142857142858,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"263",13127,0.0444650707120336,244,43,1,42,0.00900888552875285,0.0109894973668771,1.28534820272253,0.0142101749055657,0.000201929070846771,0.319580620878672,0.0211603838669058,0.0677697575571614,5.67441860465116,0.0610446403834269,-0.0238095238095237,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"264",13128,0.0430048307963679,189,32,1,31,0.0111318797758486,0.0103753367113088,1.07583179509868,0.0152173045976276,0.000231566359216979,0.353851051517516,0.0180484512562585,0.0679612103364772,5.90625,0.0154561620583288,-0.032258064516129,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"265",13129,0.033758984343798,125,34,1,33,0.0118924669401573,0.0108011843485682,0.974451486973446,0.0160653774700282,0.000258096353254489,0.475884502519982,0.00741176529295183,0.0601062033946443,3.67647058823529,-0.00954559827365747,-0.0303030303030303,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"266",13130,0.018900755892411,243,35,1,34,0.00495211807114304,0.00756925233612089,1.24962125051235,0.00904527801222344,8.18170543184129e-05,0.478566998257211,0.00406649995236458,0.0337350118324575,6.94285714285714,0.0420035758073674,-0.0294117647058822,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"267",13131,0.0367387641625841,113,21,1,20,0.0106116491017185,0.013024324188661,0.886211771264297,0.0168000034889681,0.000282240117229342,0.457282760373246,0.00918675844067638,0.0642907698844919,5.38095238095238,-0.0259734000374975,-0.05,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"268",13132,0.000315665504991558,210,67,1,66,0.00138184741985539,0.000318597702560564,1.38305029412273,0.00141809971011839,2.01100678783787e-06,4.49241265736755,-0.00201001801960261,0.00264134902958572,3.13432835820896,0.179471116826733,-0.0151515151515151,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"269",13201,0.0352106837858461,849,152,1,151,0.00419947908539236,0.00456750975973174,0.958917385624467,0.00620465712138008,3.84977699938925e-05,0.176215183979875,0.0250350461067828,0.0453863214649095,5.58552631578947,-0.00895919280499423,-0.00662251655629142,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"270",13202,0.0140818488560521,54,14,2,12,0.0115416952632553,0.00885520919395643,0.513177224990999,0.0145473523164382,0.000211625459418579,1.03305698457245,-0.00977580894290653,0.0379395066550107,3.85714285714286,-0.17038797125315,-0.0769230769230769,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"271",13203,0.00400729237060824,72,15,2,13,0.0049597699675462,0.00345119266841334,0.632787415425749,0.00604235458786417,3.65100489654832e-05,1.5078397154603,-0.005902169153489,0.0139167538947055,4.8,-0.0966348906774346,-0.0714285714285714,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"272",13301,0.0591445390754183,115,22,2,20,0.0139915812946396,0.0150264227411897,0.855291203897732,0.0205318710185276,0.000421557727521453,0.347147367102588,0.025472270605033,0.0928168075458035,5.22727272727273,-0.0342321883252676,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"273",13302,0.0486289698575974,97,18,2,16,0.0119072389747089,0.0245150570923119,2.18086065397137,0.027253813755879,0.000742770364240139,0.560443987106609,0.00393271529795586,0.093325224417239,5.38888888888889,0.269056857866895,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"274",13303,0.0206607997930675,59,13,2,11,0.00944737717036795,0.0139907804438815,0.94816836899023,0.0168817911617247,0.000284994872828088,0.817092819775023,-0.00702533771216107,0.0483469372982961,4.53846153846154,-0.014648069633196,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"275",13401,0.0691577907990989,468,82,2,80,0.00748073085861845,0.0116384055095356,1.68346834381561,0.0138352382337087,0.000191413816983475,0.200053212716115,0.0464680000958166,0.0918475815023811,5.70731707317073,0.145192756976372,-0.0123456790123457,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"276",13402,0.0198805657562157,117,23,2,21,0.00765602287476258,0.0109067733806473,1.10504606760341,0.0133256291347044,0.000177572391835684,0.670284201068985,-0.00197346602469962,0.0417345975371309,5.08695652173913,0.0257027612221112,-0.0454545454545454,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"277",13403,0.0148221368309517,77,10,2,8,0.00972198685547898,0.00830455430569467,0.807229332071444,0.012786033420664,0.000163482650634338,0.862630912566138,-0.00614695797893731,0.0357912316408407,7.7,-0.028771741481874,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"278",13404,0.0701749487714057,78,12,2,10,0.0208553853074902,0.0194064539635778,0.884422960126132,0.0284878491951277,0.00081155755176434,0.405954684597301,0.0234548760913962,0.116895021451415,6.5,-0.0210140072497943,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"279",13501,0.0326281310392873,187,27,2,25,0.00844882536828644,0.0128145734753762,1.66811583829608,0.0153491349417359,0.000235595943459617,0.470426422011548,0.00745554973484053,0.0578007123437342,6.92592592592593,0.112744547712464,-0.0384615384615385,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"280",13502,0.0266806989532494,57,6,2,4,0.011840210480756,0.0136058155484852,0.639571261820393,0.0180363189417355,0.000325308800968006,0.676006238567407,-0.00289886411119679,0.0562602620176956,9.5,-0.0424033809623066,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"281",13503,0.029914262726299,67,11,2,9,0.0142656682083483,0.0132972085223817,0.820918047327376,0.0195019241081074,0.000380325043918381,0.651927285874987,-0.00206889281099714,0.0618974182635952,6.09090909090909,-0.0351768121321225,-0.1,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"282",13504,0.0278647021892235,53,5,2,3,0.0178683882821596,0.0224781033170386,1.64985728539819,0.0287148816562681,0.000824544428533482,1.03051098343959,-0.0192277037270562,0.0749571081055031,10.6,0.0676934672289782,-0.25,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"283",13505,0.0516235459167567,22,3,1,2,0.0275699800004972,0.0294388582331799,0.590921333407887,0.0403329911028315,0.00162675017130108,0.781290598826138,-0.0145225594918869,0.1177696513254,7.33333333333333,-0.064591368409281,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"284",13601,0.0191376700090504,110,16,2,14,0.0093316966049757,0.00894770011229327,1.10089180222155,0.0129283370480061,0.000167141898826848,0.675543942491023,-0.00206480274967964,0.0403401427677805,6.875,0.0171730727185623,-0.0666666666666667,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"285",13602,0.0571716610183733,66,9,2,7,0.022619307474609,0.0161024992914385,0.541945646675883,0.0277655101530961,0.000770923554061682,0.485651626321878,0.0116362243672957,0.102707097669451,7.33333333333333,-0.0723243715774921,-0.125,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"286",13603,0.00751619247902167,62,10,2,8,0.00884764743711377,0.00557832465162269,0.959091835907595,0.0104593771846304,0.000109398571090367,1.39157920899756,-0.00963718610377221,0.0246695710618155,6.2,-0.00786695463315473,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"287",13604,0.0313718026110422,81,15,2,13,0.0132861764461313,0.0137015034328655,0.951581984209941,0.0190854311158684,0.000364253680878557,0.608362590842987,7.1695581018015e-05,0.0626719096410663,5.4,-0.0110040944977408,-0.0714285714285714,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"288",13605,0.0559474693289024,147,22,2,20,0.0126230685272561,0.0176673807102853,1.61171532493817,0.0217135487704328,0.000471478200205964,0.388106004273112,0.0203372493453926,0.0915576893124122,6.68181818181818,0.107661897189118,-0.0476190476190477,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"289",14101,0.0393255797394272,1224,244,2,242,0.0037798324493802,0.00519949083531636,1.62634434638675,0.00642820645996427,4.13218382919264e-05,0.163461200128716,0.0287833211450858,0.0498678383337686,5.01639344262295,0.155946959712619,-0.00411522633744865,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"290",14102,0.0569888916768923,47,4,2,2,0.0220741609897001,0.0262040502861012,0.973457191525927,0.0342625281436691,0.00117392083479572,0.601214151310855,0.00079834552127505,0.11317943783251,11.75,-0.00246909846270446,-0.333333333333333,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"291",14103,0.0375576076353979,114,19,2,17,0.0130958096915732,0.0117485909544802,0.875645737955183,0.0175934539216606,0.000309529620893596,0.468439153325592,0.00870434320387453,0.0664108720669214,6,-0.0248708524089634,-0.0555555555555556,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"292",14104,0.0445776753768331,142,21,2,19,0.0109616250277591,0.00922550384648649,0.464721503161467,0.0143271471155542,0.000205267144470733,0.321397358530722,0.0210811541073242,0.068074196646342,6.76190476190476,-0.092899573831481,-0.05,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"293",14105,0.0495060439483934,68,6,2,4,0.0165734688155943,0.0215571720463312,1.10204418445405,0.0271917549124105,0.000739391535216601,0.549261317279886,0.00491156589204018,0.0941005220047466,11.3333333333333,0.0098752436568436,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"294",14106,0.0413480143263941,144,23,2,21,0.0105973656358784,0.017541088169715,2.1254931401683,0.0204937535019384,0.000419993932598211,0.49564057272894,0.00773825858321514,0.074957770069573,6.26086956521739,0.213936712593974,-0.0454545454545454,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"295",14107,0.0270189467579042,140,24,2,22,0.00936035896154763,0.0128376697380365,1.71113603135906,0.0158877967066526,0.000252422084191922,0.588024279740097,0.000962960158993872,0.0530749333568145,5.83333333333333,0.147131592694977,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"296",14108,0.0326245784397748,243,33,2,31,0.00737566609048023,0.00721846681522749,0.747384044927472,0.0103202089824189,0.0001065067134408,0.316332332124079,0.0156994357086078,0.0495497211709419,7.36363636363636,-0.0396967929399687,-0.03125,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"297",14201,0.0302346470407121,245,45,2,43,0.00806454311314097,0.00655727306160802,0.701384985446746,0.0103939735245093,0.0001080346856282,0.343776909666363,0.0131885304605169,0.0472807636209073,5.44444444444444,-0.0671883782744822,-0.0227272727272727,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"298",14202,0.0264528166849618,103,15,2,13,0.00972776525172039,0.0105321989134964,0.728040850798699,0.0143372462748616,0.000205556630746034,0.541993181505402,0.00293973279418873,0.0499659005757349,6.86666666666667,-0.0463566731593127,-0.0714285714285714,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"299",14203,0.0402703175005988,70,6,2,4,0.0141747046621044,0.0175142807182704,0.886213219376642,0.0225315840840422,0.000507672281336265,0.559508478762483,0.00331851960276956,0.0772221153984281,11.6666666666667,-0.0106675106834398,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"300",14204,0.0473276340018577,260,44,2,42,0.00911915833626934,0.011165764237778,1.28133111604917,0.0144164260403053,0.000207833339775593,0.304609058626076,0.023684695295757,0.0709705727079584,5.90909090909091,0.0573081903063123,-0.0232558139534884,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"301",15101,0.0446947169549849,2193,530,2,528,0.00288608178561511,0.00333170907222959,1.03060429210456,0.00440791939754305,1.94297534152363e-05,0.0986228283307524,0.0374657291430143,0.0519237047669555,4.1377358490566,0.00975362285954084,-0.00189035916824198,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"302",15102,0.0940370078358435,30,3,1,2,0.0396590236632082,0.0291721265663859,0.566199540252096,0.0492326225822284,0.00242385112632415,0.523545184127633,0.013295506800989,0.174778508870698,10,-0.0482000510831005,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"303",15201,0.0669201310168072,77,6,2,4,0.0177285703792169,0.0270591511012228,1.84104990600418,0.0323496501682731,0.00104649986600965,0.483406856453231,0.0138667047408393,0.119973557292775,12.8333333333333,0.0710746399440149,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"304",16101,0.0381392146596787,745,145,2,143,0.0045777976458298,0.00517354239725246,0.975496555206189,0.0069080946882866,4.77217722223336e-05,0.181128393699987,0.0268099393708887,0.0494684899484687,5.13793103448276,-0.0059216658251709,-0.00694444444444442,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"305",16102,0.0246706235260253,87,14,2,12,0.0122630411235961,0.00797156698912846,0.573041842478338,0.0146262796999501,0.000213928057861171,0.592862182203082,0.000683524818107205,0.0486577222339434,6.21428571428571,-0.0818823863740174,-0.0769230769230769,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"306",16103,0.0378031700983784,113,24,2,22,0.013751153096717,0.0158880458223373,1.75016483043227,0.0210124775203221,0.000441524211542041,0.555839033224978,0.00334270696505024,0.0722636332317066,4.70833333333333,0.202291639667128,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"307",16104,0.0428742645895315,70,6,2,4,0.0184360303716044,0.0158081510590929,0.948595725008005,0.0242854865252855,0.000589784855769821,0.566435057435718,0.0030460666880634,0.0827024624909997,11.6666666666667,-0.00481915078049951,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"308",16105,0.0295106892818763,48,6,2,4,0.0178286514621807,0.0158871974035405,0.89363970922619,0.0238801979535133,0.000570263854298981,0.809205021455702,-0.00965283536188547,0.0686742139256381,8,-0.0151943272534014,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"309",16106,0.0478932580246952,60,6,2,4,0.0213664646371625,0.0225320476716306,1.32369799885976,0.0310518756819576,0.000964218983367747,0.648355884787505,-0.00303181809371519,0.0988183341431056,10,0.0359664443177509,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"310",16107,0.0690068489353333,61,15,2,13,0.0205395420422784,0.0180440113488201,0.491163041929264,0.0273396988436754,0.000747459132862868,0.39618819386023,0.0241697428317056,0.113843955038961,4.06666666666667,-0.165925095023066,-0.0714285714285714,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"311",16108,0.0574513607405491,79,7,2,5,0.0187296778530977,0.023498055036636,1.62015389807719,0.0300492832358044,0.000902959422985593,0.52303866868371,0.00817053623382995,0.106732185247268,11.2857142857143,0.0602927400908383,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"312",16109,0.000633791057682066,63,11,2,9,0.00261641114926381,0.000475784918605657,0.638075990434325,0.00265931919685557,7.07197859076456e-06,4.19589258103668,-0.00372749242516107,0.0049950745405252,5.72727272727273,-0.0765608481773542,-0.1,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"313",16201,0.0604098465645523,65,12,2,10,0.0193328460597572,0.0318451216325559,1.79420829414469,0.0372541367979792,0.00138787070856255,0.61668980996617,-0.000686937784133625,0.121506630913238,5.41666666666667,0.179820745844082,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"314",16202,0.0111518088583011,51,6,2,4,0.0228747095808056,0.00621353291731232,0.697669763964853,0.0237035931816407,0.000561860329720723,2.12553797171625,-0.0277220839595896,0.0500257016761919,8.5,-0.0403106981380196,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"315",16203,0.0103919790010806,60,13,2,11,0.00959799767262216,0.00708047632726676,0.864412933392447,0.0119270576566329,0.000142254704344645,1.14771764409769,-0.00916839555579735,0.0299523535579585,4.61538461538461,-0.0375028056574084,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"316",16204,0.0399313042766351,59,6,2,4,0.0201386821283229,0.018297402712421,1.14239360206967,0.0272095840447101,0.000740361463886144,0.681409849681048,-0.00469241355668951,0.0845550221099597,9.83333333333333,0.0161200304229811,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"317",16205,0.0260282983621991,66,6,2,4,0.0130136916725184,0.0045886099449716,0.117907916262975,0.013798967793805,0.000190411512174466,0.530152513306255,0.00339799118035901,0.0486586055440393,11,-0.0882092083737025,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"318",16206,0.0193832442353118,42,4,2,2,0.0126188735000062,0.0189968064394892,1.53762386238269,0.0228060216457973,0.000520114623308576,1.17658434103874,-0.0180186312637958,0.0567851197344194,10.5,0.0565919855139675,-0.333333333333333,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"319",16207,0.0468898593621554,50,6,2,4,0.0207059567351791,0.0290413187425453,1.42858409968492,0.0356669992938181,0.00127213483862522,0.760654857553374,-0.0116040194797062,0.105383738204017,8.33333333333333,0.0584432863206707,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"320",16301,0.0318938746042839,234,37,2,35,0.00754662957340407,0.00968003263093548,1.23955414445854,0.012274145577357,0.000150654649654153,0.384843350945776,0.0117642758574184,0.0520234733511494,6.32432432432432,0.0449924027663248,-0.0277777777777777,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"321",16302,0.0207064718291348,93,13,2,11,0.0100754108230826,0.0104245457495759,1.0750813133997,0.0144977604249378,0.000210185057338892,0.700155996857893,-0.00306985526776312,0.0444827989260327,7.15384615384615,0.0122007134274511,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"322",16303,0.056581546931099,98,7,2,5,0.0169451008572965,0.0195134151618889,1.17644426242022,0.0258439512138563,0.000667909814344186,0.456755826158787,0.0141974669403747,0.0989656269218234,14,0.0135726355707858,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"323",16304,0.0288185120354244,59,6,2,4,0.0203500251305206,0.0104452684322775,0.539394123102544,0.0228741591197393,0.000523227155435155,0.793731442193196,-0.00869510892094816,0.0663321329917969,9.83333333333333,-0.052144061535561,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"324",16305,0.0573770658244655,73,6,2,4,0.0251887698164151,0.0208660390641502,1.34731255854654,0.032708801737315,0.00106986571109098,0.570067522054571,0.00373463097526884,0.111019500673662,12.1666666666667,0.0311026171832722,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
